weekid,week_position,song,performer,weeks_on_chart,peak_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1967-10-28,39,Dandelion,The Rolling Stones,8,14,212293,false,0.467,0.768,5,-7.623,true,0.0334,0.199,0.0,0.346,0.66,115.398,4
1966-07-30,39,(I Washed My Hands In) Muddy Water,Johnny Rivers,8,19,,,,,,,,,,,,,,
1962-10-20,39,Punish Her,Bobby Vee,8,20,117466,false,0.338,0.474,9,-11.337,true,0.0693,0.819,0.0,0.103,0.688,163.464,4
1968-02-24,39,Some Velvet Morning,Nancy Sinatra & Lee Hazlewood,8,26,221626,false,0.28,0.48,1,-8.413,false,0.0318,0.5,0.0,0.168,0.345,125.674,3
1969-09-20,39,Commotion,Creedence Clearwater Revival,8,30,164293,false,0.71,0.665,2,-7.632,true,0.0277,0.053,0.0207,0.177,0.796,127.472,4
1963-09-21,39,Desert Pete,The Kingston Trio,8,33,169333,false,0.725,0.382,4,-16.127,true,0.0853,0.572,0.0,0.258,0.606,115.797,4
1964-06-27,39,Rock Me Baby,B.B. King,8,34,397200,false,0.715,0.544,7,-8.768,true,0.0574,0.00197,0.0544,0.11,0.67,167.784,4
1966-11-26,40,(You Don't Have To) Paint Me A Picture,Gary Lewis And The Playboys,8,15,136440,false,0.696,0.416,7,-9.518,true,0.0361,0.515,0.0,0.0407,0.963,81.623,4
1967-02-04,40,(I'm Not Your) Steppin' Stone,The Monkees,8,20,146533,false,0.537,0.677,5,-4.437,true,0.0301,0.0151,0.000199,0.0981,0.324,131.477,4
1961-11-11,40,Don't Blame Me,The Everly Brothers,8,20,145439,false,0.517,0.256,2,-13.782,true,0.0277,0.766,0.0000142,0.0931,0.0973,94.579,3
1968-01-13,40,And Get Away,The Esquires,8,22,160801,false,0.669,0.552,7,-10.331,true,0.0319,0.767,0.0,0.28,0.939,124.924,4
1964-06-27,40,Be Anything (But Be Mine),Connie Francis,8,25,129253,false,0.416,0.335,0,-7.171,false,0.029,0.72,0.0,0.111,0.315,84.072,4
1966-06-11,40,Backstage,Gene Pitney,8,25,157386,false,0.428,0.796,3,-5.56,true,0.051,0.291,0.0,0.0835,0.385,105.821,4
1966-10-29,40,All Strung Out,Nino Tempo & April Stevens,8,26,183000,false,0.422,0.408,10,-15.109,true,0.0345,0.744,0.000018,0.115,0.442,106.553,4
1970-03-14,40,Always Something There To Remind Me,R.B. Greaves,8,27,190280,false,0.557,0.438,0,-11.869,true,0.0397,0.602,0.000105,0.0766,0.865,149.873,4
1965-09-18,40,Shake And Fingerpop,Jr. Walker & The All Stars,8,29,163533,false,0.668,0.752,5,-6.692,false,0.0448,0.0732,0.0,0.0602,0.96,122.284,4
1966-08-20,40,Pretty Flamingo,Manfred Mann,8,29,150106,false,0.553,0.594,7,-9.03,true,0.0279,0.114,0.0,0.743,0.841,113.506,4
1966-12-03,40,Secret Love,Billy Stewart,8,29,181000,false,0.695,0.661,0,-12.001,true,0.0589,0.69,0.0,0.247,0.906,136.205,4
1962-05-05,40,Anything That's Part Of You,Elvis Presley With The Jordanaires,8,31,,,,,,,,,,,,,,
1967-07-15,40,Bowling Green,The Everly Brothers,8,40,166946,false,0.544,0.554,7,-11.789,true,0.037,0.695,0.000639,0.388,0.633,123.523,4
1972-06-24,41,Someday Never Comes,Creedence Clearwater Revival,8,25,239506,false,0.68,0.368,11,-14.606,true,0.0365,0.0425,0.0,0.0755,0.299,136.969,4
1970-08-01,41,Save The Country,The 5th Dimension,8,27,159373,false,0.548,0.561,5,-8.682,true,0.0323,0.53,0.0,0.274,0.724,132.915,4
1971-03-27,41,Country Road,James Taylor,8,37,205733,false,0.529,0.343,2,-16.192,true,0.044,0.654,0.0000597,0.121,0.661,153.466,4
1975-06-28,42,Attitude Dancing,Carly Simon,8,21,233626,false,0.687,0.587,0,-14.726,true,0.0337,0.14,0.0,0.228,0.826,130.36,4
1999-01-23,42,Are You That Somebody?,Aaliyah,8,21,265666,false,0.848,0.663,9,-7.078,false,0.159,0.124,0.0293,0.0737,0.833,137.953,4
1968-07-20,42,Choo Choo Train,The Box Tops,8,26,170040,false,0.681,0.615,5,-8.494,true,0.0283,0.163,0.0,0.0772,0.943,112.599,4
1968-05-18,42,Call Me Lightning,The Who,8,40,145194,false,0.539,0.731,5,-7.353,true,0.0458,0.0413,0.000191,0.0902,0.649,170.765,4
1974-06-29,43,Son Of Sagittarius,Eddie Kendricks,8,28,215973,false,0.677,0.653,1,-10.871,true,0.0279,0.461,0.00029,0.262,0.898,111.56,4
1972-10-28,43,Rock Me Baby,David Cassidy,8,38,209000,false,0.601,0.843,11,-4.075,true,0.0544,0.307,0.0,0.102,0.803,94.084,4
1974-02-23,43,Daddy What If,Bobby Bare,8,41,186133,false,0.54,0.256,9,-17.044,true,0.059,0.905,0.0054,0.805,0.509,93.877,4
1967-10-07,43,Anything Goes,Harpers Bizarre,8,43,123066,false,0.464,0.517,1,-9.95,true,0.0352,0.782,0.0,0.065,0.618,150.557,4
1973-03-17,43,Rosalie,Sam Neely,8,43,,,,,,,,,,,,,,
2008-11-29,87,Breathe,Taylor Swift Featuring Colbie Caillat,1,87,263986,false,0.502,0.483,1,-7.203,true,0.0281,0.451,0.0,0.123,0.145,147.988,4
2010-10-30,87,Sing!,Glee Cast,1,87,243786,false,0.61,0.835,7,-4.145,false,0.0343,0.0369,0.0,0.128,0.444,111.017,4
2011-02-26,87,She's Not There,Glee Cast,1,87,148026,false,0.647,0.874,2,-4.483,false,0.0295,0.0262,0.00308,0.203,0.653,131.02,4
2011-05-07,87,All By Myself,Glee Cast,1,87,247306,false,0.329,0.4,11,-7.465,false,0.0287,0.163,0.00327,0.129,0.0435,116.869,3
2011-08-06,87,Outlaw,50 Cent,1,87,195906,true,0.735,0.611,2,-7.299,true,0.379,0.0797,0.0,0.213,0.128,73.829,3
2011-08-20,87,Ships In The Night,Mat Kearney,1,87,255893,false,0.448,0.885,9,-3.755,true,0.0562,0.111,0.00000365,0.0476,0.134,178.151,4
2011-09-24,87,Disaster,JoJo,1,87,218813,false,0.469,0.899,7,-3.847,true,0.0968,0.0119,0.0000082,0.117,0.527,79.553,4
2011-10-01,87,Body And Soul,Tony Bennett & Amy Winehouse,1,87,200586,false,0.342,0.249,1,-11.812,true,0.0277,0.87,0.0000509,0.152,0.203,94.746,3
2012-10-06,87,Beautiful,Carly Rae Jepsen Featuring Justin Bieber,1,87,197986,false,0.683,0.495,8,-8.424,true,0.0354,0.412,0.0,0.139,0.429,103.941,4
2013-10-12,87,Come Thru,Drake,1,87,236360,true,0.558,0.468,3,-5.812,true,0.173,0.159,0.0,0.586,0.405,81.977,4
2013-12-07,87,Strong,One Direction,1,87,184373,false,0.741,0.663,0,-7.308,true,0.0434,0.0608,0.0,0.0931,0.338,115.013,4
2013-12-28,87,Angel,Jacquie Lee,1,87,,,,,,,,,,,,,,
2014-05-31,87,One,Ed Sheeran,1,87,252760,false,0.464,0.321,2,-11.12,true,0.0418,0.877,0.0,0.0789,0.306,93.528,4
2014-11-29,87,18,One Direction,1,87,248360,false,0.681,0.582,6,-7.76,false,0.0313,0.22,0.0,0.119,0.221,124.038,4
2015-01-24,87,Best Friends,Sophia Grace,1,87,232928,false,0.52,0.508,6,-8.391,false,0.257,0.00623,0.051,0.118,0.671,87.795,1
2015-12-05,87,Olivia,One Direction,1,87,177973,false,0.64,0.681,6,-5.362,true,0.0334,0.0438,0.0,0.166,0.676,118.062,4
2015-12-12,87,Remedy,Adele,1,87,245426,false,0.396,0.305,2,-6.481,true,0.0387,0.891,0.0,0.169,0.251,165.398,3
2017-02-25,87,Beauty And The Beast,Ariana Grande & John Legend,1,87,227928,false,0.492,0.532,6,-7.035,true,0.027,0.134,0.0,0.101,0.267,81.306,4
2017-05-06,87,Black SpiderMan,Logic Featuring Damian Lemar Hudson,1,87,331266,true,0.622,0.867,1,-5.298,true,0.0893,0.111,0.000104,0.346,0.339,140.011,4
2018-08-25,87,Album Of The Year (Freestyle),J. Cole,1,87,138872,true,0.705,0.816,10,-7.046,false,0.32,0.0805,0.0,0.476,0.929,94.211,4
2019-04-20,87,Bad Luck,Khalid,1,87,231653,false,0.432,0.52,1,-5.515,false,0.0548,0.277,0.371,0.138,0.303,164.047,4
2019-06-22,87,Please Tell Me,Future,1,87,204520,true,0.881,0.549,10,-5.589,true,0.272,0.0091,0.0,0.137,0.202,144.019,4
2019-08-24,87,Snake Skin,Trippie Redd,1,87,186944,true,0.669,0.557,8,-8.835,false,0.0498,0.0574,0.0,0.0662,0.553,144.043,4
2019-11-30,87,Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,1,87,237452,true,0.72,0.517,10,-9.191,true,0.369,0.199,0.0,0.164,0.445,119.952,5
2021-04-24,87,Shy Away,twenty one pilots,1,87,175044,false,0.588,0.856,9,-5.242,false,0.0316,0.000818,0.0739,0.238,0.635,96.966,4
1962-09-01,88,A Taste Of Honey,The Victor Feldman Quartet,1,88,,,,,,,,,,,,,,
1964-03-14,88,"(The Story Of) Woman, Love And A Man (Part 1)",Tony Clarke,1,88,,,,,,,,,,,,,,
2005-03-26,88,Piggy Bank,50 Cent,1,88,255173,true,0.48,0.845,10,-4.127,false,0.303,0.012,0.0,0.331,0.872,79.374,4
2006-11-11,88,Our Country,John Mellencamp,1,88,226626,false,0.504,0.754,7,-4.943,true,0.031,0.00839,0.0,0.0964,0.497,108.184,4
2007-09-29,88,Do It,Nelly Furtado,1,88,221506,false,0.876,0.737,1,-4.515,true,0.0653,0.0604,0.0408,0.0408,0.918,125.024,4
2008-05-17,88,Sweet And Low,Augustana,1,88,214066,false,0.443,0.727,11,-4.455,true,0.0315,0.00572,0.000845,0.106,0.407,151.93,4
2008-07-19,88,Sneakernight,Vanessa Hudgens,1,88,179080,false,0.807,0.904,1,-4.127,false,0.065,0.37,0.0,0.161,0.809,104.007,4
2008-08-30,88,BB Good,Jonas Brothers,1,88,176240,false,0.646,0.893,4,-5.156,true,0.0418,0.032,0.0000749,0.0593,0.853,135.025,4
2011-05-07,88,Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",1,88,,,,,,,,,,,,,,
2011-10-15,88,After Midnight,Blink-182,1,88,206866,false,0.541,0.889,9,-3.997,true,0.049,0.00642,0.0000171,0.02,0.902,167.995,4
2011-12-24,88,ABC,Glee Cast,1,88,174000,false,0.753,0.948,1,-2.901,false,0.0781,0.16,0.0,0.353,0.771,99.009,4
2012-02-04,88,Summer Nights,Glee Cast,1,88,216053,false,0.787,0.655,2,-4.978,true,0.05,0.534,0.0,0.195,0.589,124.181,4
2016-07-09,88,Ain't No Stopping Us Now,Kane Brown,1,88,182720,false,0.494,0.885,10,-5.725,true,0.0326,0.000171,0.0,0.114,0.471,75.992,4
2017-07-15,88,On Everything,"DJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",1,88,233293,true,0.542,0.755,1,-3.68,true,0.0614,0.0232,0.0,0.225,0.267,168.22,4
2018-03-24,88,Boom!,Lil Yachty Featuring Ugly God,1,88,229525,true,0.844,0.699,1,-5.794,true,0.335,0.191,0.0,0.194,0.753,132.955,4
2018-10-27,88,Rerun,Quavo Featuring Travis Scott,1,88,236947,true,0.684,0.791,5,-4.435,true,0.309,0.0939,0.0,0.359,0.529,153.992,4
2018-11-03,88,Suncity,Khalid Featuring Empress Of,1,88,189493,false,0.694,0.63,7,-6.84,false,0.162,0.0998,0.000635,0.12,0.341,90.045,4
2019-01-05,88,Out For The Night,21 Savage,1,88,235232,true,0.593,0.632,6,-5.381,false,0.541,0.0133,0.0,0.64,0.0789,173.369,4
2019-06-01,88,Puppet,"Tyler, The Creator",1,88,179013,true,0.508,0.557,8,-8.967,false,0.0478,0.00235,0.0134,0.588,0.199,77.572,4
2020-05-30,88,Don't Believe The Hype,Polo G,1,88,174968,true,0.622,0.679,10,-6.183,false,0.29,0.0802,0.0,0.112,0.418,160.059,4
2020-09-26,88,Right Foot Creep,YoungBoy Never Broke Again,1,88,159085,true,0.725,0.79,3,-4.773,false,0.327,0.346,0.0,0.195,0.815,157.99,4
2021-03-06,88,Chicken Tendies,Clinton Kane,1,88,196844,false,0.57,0.689,7,-6.242,true,0.147,0.358,0.0,0.0819,0.568,100.087,4
2021-03-27,88,Daywalker!,Machine Gun Kelly & CORPSE,1,88,,,,,,,,,,,,,,
1961-07-08,89,Boogie Woogie,B. Bumble & The Stingers,1,89,,,,,,,,,,,,,,
1962-12-08,89,Still Waters Run Deep,Brook Benton,1,89,160666,false,0.608,0.332,0,-13.855,false,0.0408,0.895,0.0982,0.0758,0.572,103.2,4
1963-10-12,89,Better To Give Than Receive,Joe Hinton,1,89,128160,false,0.533,0.714,5,-7.232,true,0.256,0.679,0.0,0.193,0.793,187.668,4
2008-11-15,89,Angels,David Archuleta,1,89,216466,false,0.136,0.25,7,-9.559,true,0.0344,0.859,0.0,0.186,0.245,84.984,4
2009-08-08,89,Catch Me,Demi Lovato,1,89,190000,false,0.425,0.283,4,-12.007,true,0.0387,0.481,0.0,0.289,0.467,92.66,4
2010-05-08,89,4 Minutes,Glee Cast,1,89,189400,false,0.675,0.942,7,-3.096,false,0.0518,0.0052,0.000167,0.0764,0.414,112.938,4
2010-05-22,89,Physical,Glee Cast Featuring Olivia Newton-John,1,89,198906,false,0.789,0.698,0,-5.837,true,0.0467,0.0236,0.0,0.0959,0.416,123.849,4
2010-11-06,89,Rap Song,T-Pain Featuring Rick Ross,1,89,237800,true,0.419,0.669,7,-7.738,false,0.29,0.0117,0.0,0.166,0.477,85.661,4
2011-05-07,89,Somebody,Bridgit Mendler,1,89,208866,false,0.459,0.734,6,-4.587,true,0.0374,0.0748,0.0,0.0743,0.289,164.583,4
2011-05-14,89,Barbra Streisand,Duck Sauce,1,89,264813,true,0.694,0.813,1,-4.129,true,0.335,0.00649,0.000467,0.249,0.741,127.834,4
2011-10-29,89,Still Got It,Tyga Featuring Drake,1,89,224506,true,0.447,0.834,8,-6.139,false,0.373,0.437,0.00000246,0.383,0.296,94.63,4
2011-12-17,89,Constant Craving,Glee Cast,1,89,278066,false,0.545,0.802,5,-4.622,false,0.0313,0.0728,0.0,0.197,0.241,129.01,4
2012-05-05,89,Sweet Love,Chris Brown,1,89,200000,false,0.631,0.759,4,-4.622,true,0.048,0.00593,0.0,0.235,0.698,139.901,4
2014-02-15,89,A Man Who Was Gonna Die Young,Eric Church,1,89,193786,false,0.498,0.0969,11,-16.482,true,0.0435,0.951,0.0,0.105,0.39,144.077,4
2016-08-13,89,P**** Print,Gucci Mane Featuring Kanye West,1,89,215373,false,0.921,0.364,6,-11.666,true,0.275,0.226,0.00000173,0.105,0.119,125.993,4
2016-12-31,89,At Last,Sundance Head,1,89,207853,false,0.419,0.555,2,-5.531,true,0.0275,0.228,0.0,0.113,0.375,101.667,3
2017-06-17,89,Don't Get Too High,Bryson Tiller,1,89,209040,true,0.88,0.495,1,-3.476,true,0.0681,0.0148,0.00000147,0.121,0.47,124.055,4
2018-04-14,89,OKRA,"Tyler, The Creator",1,89,151026,true,0.589,0.57,1,-9.54,true,0.361,0.0456,0.00000151,0.137,0.441,136.203,4
2018-04-28,89,Anybody,Young Thug Featuring Nicki Minaj,1,89,254946,true,0.899,0.467,11,-8.608,false,0.175,0.0407,0.0000028,0.132,0.475,120.038,4
2019-02-09,89,Sauce!,XXXTENTACION,1,89,144724,true,0.68,0.313,3,-13.672,false,0.0347,0.582,0.0,0.19,0.405,135.034,4
2019-09-07,89,Daylight,Taylor Swift,1,89,293453,false,0.557,0.496,0,-9.602,true,0.0563,0.808,0.000173,0.0772,0.265,149.983,4
2019-09-14,89,Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy,1,89,151066,true,0.684,0.687,2,-4.673,true,0.2,0.0164,0.0,0.253,0.265,184.026,4
2020-01-25,89,Protect da Brand,Moneybagg Yo Featuring DaBaby,1,89,,,,,,,,,,,,,,
2020-03-07,89,Bat Man,YoungBoy Never Broke Again,1,89,178655,true,0.782,0.67,1,-4.332,false,0.358,0.118,0.0,0.0956,0.745,172.006,4
2020-03-14,89,Bichiyal,Bad Bunny & Yaviah,1,89,,,,,,,,,,,,,,
2020-10-10,89,Better,Zayn,1,89,174516,false,0.637,0.418,2,-7.137,true,0.301,0.353,0.0,0.131,0.0807,84.295,4
2021-04-10,89,OMDB,Rod Wave,1,89,185073,true,0.522,0.523,1,-9.325,true,0.0538,0.183,0.0,0.122,0.184,82.408,4
1958-08-02,90,Stay,The Ames Brothers,1,90,,,,,,,,,,,,,,
1961-04-01,90,(Theme from) The Great Impostor,Henry Mancini And His Orchestra,1,90,,,,,,,,,,,,,,
1961-04-08,90,A City Girl Stole My Country Boy,Patti Page,1,90,,,,,,,,,,,,,,
1963-10-12,90,Detroit City No. 2,Ben Colder,1,90,,,,,,,,,,,,,,
2019-06-22,92,Amor Genuino,Ozuna,1,92,178160,false,0.442,0.445,10,-4.071,false,0.0381,0.653,0.0,0.118,0.423,85.744,4
2019-06-29,92,Rescue Me,Marshmello Featuring A Day To Remember,1,92,237203,false,0.433,0.905,11,-2.171,true,0.101,0.00803,0.0,0.337,0.375,148.149,4
2019-10-19,92,Potential,Summer Walker,1,92,173120,true,0.53,0.37,1,-7.416,true,0.041,0.572,0.0,0.0765,0.291,72.732,4
2020-05-09,92,Rough Ryder,YoungBoy Never Broke Again,1,92,161018,true,0.623,0.721,10,-4.584,false,0.339,0.371,0.0,0.109,0.719,166.637,4
2020-05-30,92,Beautiful Pain (Losin My Mind),Polo G,1,92,171441,true,0.597,0.477,1,-9.638,false,0.642,0.137,0.0,0.113,0.512,80.382,4
2020-07-11,92,Stick That In Your Country Song,Eric Church,1,92,228706,false,0.536,0.863,0,-5.081,false,0.0362,0.0658,0.172,0.118,0.405,89.979,4
2020-12-05,92,Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,1,92,,,,,,,,,,,,,,
2021-01-30,92,De Una Vez,Selena Gomez,1,92,155956,false,0.659,0.479,11,-6.79,false,0.2,0.152,0.0025,0.268,0.0395,163.882,4
1958-11-29,93,"A House, A Car And A Wedding Ring",Mike Preston,1,93,,,,,,,,,,,,,,
1960-11-05,93,(Theme From) The Sundowners,Mantovani & His Orchestra,1,93,,,,,,,,,,,,,,
1960-12-24,93,Someday You'll Want Me To Want You,Brook Benton,1,93,146133,false,0.483,0.305,3,-15.917,true,0.0323,0.515,0.0000936,0.249,0.64,89.664,3
1961-09-30,93,Pocketful Of Rainbows,Deane Hawley,1,93,,,,,,,,,,,,,,
1962-04-14,93,Doin' The Continental Walk,Danny & The Juniors,1,93,119800,false,0.407,0.487,1,-9.568,true,0.0705,0.545,0.0,0.0941,0.917,160.02,4
1963-06-22,93,Banzai Pipeline,Henry Mancini And His Orchestra,1,93,,,,,,,,,,,,,,
1963-11-09,93,Saltwater Taffy,Morty Jay And The Surferin' Cats,1,93,,,,,,,,,,,,,,
1963-11-30,93,"Baby, What's Wrong",Lonnie Mack,1,93,227693,false,0.358,0.694,0,-8.733,true,0.0415,0.293,0.0,0.152,0.834,199.893,4
1963-12-14,93,Surfer Street,The Allisons,1,93,,,,,,,,,,,,,,
1964-07-04,93,All My Loving,The Hollyridge Strings,1,93,,,,,,,,,,,,,,
1965-04-24,93,Ain't No Telling,Bobby Bland,1,93,148160,false,0.531,0.56,7,-8.312,true,0.029,0.312,0.000167,0.31,0.745,110.042,4
1965-07-31,93,Ain't That Love,Four Tops,1,93,146666,false,0.577,0.785,1,-8.506,true,0.213,0.798,0.0,0.545,0.957,146.04,4
1966-10-01,93,Philly Dog,Herbie Mann,1,93,146719,false,0.685,0.653,3,-11.079,true,0.0517,0.6,0.0618,0.251,0.966,144.213,4
1968-09-14,93,Do The Best You Can,The Hollies,1,93,168306,false,0.625,0.651,0,-7.115,true,0.0263,0.0454,0.0,0.078,0.783,98.857,4
2021-05-29,15,Rapstar,Polo G,6,1,165925,true,0.789,0.536,6,-6.862,true,0.242,0.41,0.0,0.129,0.437,81.039,4
1967-12-16,22,An Open Letter To My Teenage Son,Victor Lundberg,6,10,263893,false,0.559,0.359,0,-16.771,true,0.505,0.88,0.0,0.152,0.713,92.636,3
1966-07-02,27,Crying,Jay & The Americans,6,25,189733,false,0.597,0.318,2,-12.706,true,0.0341,0.666,0.00113,0.18,0.597,100.353,4
1964-08-15,29,Al-Di-La,The Ray Charles Singers,6,29,,,,,,,,,,,,,,
1967-10-28,33,Ode To Billie Joe,The Kingpins,6,28,,,,,,,,,,,,,,
1964-03-28,33,Stardust,Nino Tempo & April Stevens,6,32,177066,false,0.553,0.335,0,-12.156,true,0.0574,0.885,0.0,0.45,0.279,123.715,4
1967-10-14,35,A Banda (Ah Bahn-da),Herb Alpert & The Tijuana Brass,6,35,,,,,,,,,,,,,,
1968-03-23,36,Country Girl - City Man,Billy Vera & Judy Clay,6,36,159666,false,0.764,0.728,5,-6.417,true,0.0323,0.299,0.00000251,0.674,0.855,99.079,4
1966-09-03,37,Alfie,Cher,6,32,171426,false,0.351,0.166,0,-14.566,true,0.0477,0.793,0.0,0.205,0.205,72.391,4
1967-12-09,38,Stag-O-Lee,Wilson Pickett,6,22,,,,,,,,,,,,,,
1966-02-26,38,A Hard Day's Night,Ramsey Lewis Trio,6,29,303466,false,0.734,0.519,2,-14.332,true,0.0354,0.139,0.00486,0.695,0.926,125.973,4
1967-04-29,38,Sunday For Tea,Peter And Gordon,6,31,142320,false,0.589,0.426,5,-8.021,true,0.0335,0.717,0.0,0.0586,0.562,61.698,4
1965-04-03,39,Stranger In Town,Del Shannon,6,30,152360,false,0.392,0.636,4,-7.916,false,0.0339,0.0071,0.167,0.136,0.607,78.41,4
2010-09-18,50,There Goes My Baby,Usher,25,25,281293,false,0.626,0.52,9,-8.077,false,0.0892,0.175,0.0,0.13,0.257,77.468,4
1967-08-05,31,There Goes My Everything,Engelbert Humperdinck,7,20,172866,false,0.524,0.238,10,-16.539,true,0.026,0.603,0.0,0.068,0.32,88.384,3
1967-03-04,76,There Goes My Everything,Jack Greene,9,65,142880,false,0.425,0.342,10,-10.81,true,0.0282,0.838,0.0,0.147,0.365,139.205,5
1958-12-27,91,There Goes My Heart,Joni James,16,19,153880,false,0.339,0.427,6,-8.569,true,0.0302,0.767,0.0000119,0.179,0.385,94.546,4
2004-03-20,61,There Goes My Life,Kenny Chesney,20,29,302666,false,0.577,0.483,4,-8.141,true,0.0324,0.0337,0.00000622,0.3,0.218,135.77,4
1967-09-02,98,There Goes The Lover,Gene Chandler,1,98,,,,,,,,,,,,,,
2019-10-12,89,There He Go,DaBaby,1,89,143295,true,0.836,0.747,1,-3.368,false,0.136,0.339,0.0,0.0739,0.758,84.435,4
1967-10-07,45,There Is A Mountain,Donovan,9,11,155266,false,0.674,0.627,9,-11.43,true,0.216,0.719,0.0,0.225,0.93,87.29,4
2001-05-05,91,There Is No Arizona,Jamie O'Neal,20,40,236106,false,0.467,0.619,8,-6.046,false,0.0345,0.216,0.0,0.0886,0.346,167.907,4
1962-09-15,88,There Is No Greater Love,The Wanderers,4,88,,,,,,,,,,,,,,
1959-09-05,88,There Is Something On Your Mind,Big Jay McNeely And Band,16,44,,,,,,,,,,,,,,
1968-03-30,36,There Is,The Dells,11,20,215306,false,0.326,0.667,9,-14.474,false,0.0879,0.146,0.0,0.0874,0.762,171.453,4
2006-03-25,50,There It Go! (The Whistle Song),Juelz Santana,24,6,180493,true,0.947,0.883,6,-6.306,false,0.208,0.022,0.000478,0.422,0.56,100.004,4
1971-01-16,91,There It Goes Again,Barbara And The Uniques,3,91,,,,,,,,,,,,,,
1972-06-17,49,There It Is (Part 1),James Brown,7,43,,,,,,,,,,,,,,
2001-06-09,100,There It Is,Ginuwine,10,66,250426,false,0.611,0.523,2,-4.416,true,0.074,0.048,0.0,0.266,0.222,105.852,4
1973-09-22,47,There It Is,Tyrone Davis,9,32,252626,false,0.733,0.533,11,-9.095,false,0.0377,0.435,0.0,0.306,0.8,112.162,4
1967-08-19,93,There Must Be A Way,Jimmy Roselli,2,93,182133,false,0.219,0.367,0,-13.046,true,0.0358,0.847,0.0,0.141,0.423,69.147,4
1959-04-04,100,There Must Be A Way,Joni James,12,33,156440,false,0.328,0.69,7,-6.263,true,0.0395,0.929,0.0352,0.194,0.723,131.171,4
1985-10-12,80,There Must Be An Angel,Eurythmics,11,22,280973,false,0.584,0.778,0,-5.493,true,0.0368,0.283,0.0,0.0836,0.597,112.108,4
1969-04-19,93,There Never Was A Time,Jeannie C. Riley,4,77,160480,false,0.581,0.345,0,-9.795,false,0.0754,0.7,0.0,0.406,0.922,176.107,4
2001-08-18,98,There She Goes,Babyface,15,31,271040,false,0.789,0.654,0,-5.284,true,0.118,0.035,0.0000165,0.0658,0.83,104.993,4
1961-02-25,56,There She Goes,Jerry Wallace,10,26,152200,false,0.509,0.284,10,-15.317,true,0.0292,0.367,0.0,0.234,0.649,109.076,4
2000-01-22,79,There She Goes,Sixpence None The Richer,20,32,164280,false,0.498,0.789,10,-5.724,true,0.0319,0.000856,0.00000583,0.104,0.455,120.176,4
1991-09-21,94,There She Goes,The La's,10,49,162160,false,0.535,0.842,7,-6.735,true,0.0279,0.0166,0.677,0.178,0.895,122.684,4
1968-10-05,82,There Was A Time,Gene Chandler,3,82,208986,false,0.673,0.702,9,-9.331,false,0.0368,0.0361,0.00000615,0.0848,0.554,142.833,4
1968-03-09,38,There Was A Time,James Brown And The Famous Flames,8,36,326373,false,0.783,0.935,11,-5.067,true,0.246,0.0129,0.0756,0.349,0.54,148.286,4
2019-04-27,98,There Was This Girl,Riley Green,8,70,194426,false,0.616,0.877,1,-4.223,true,0.0347,0.00258,0.00000256,0.114,0.94,127.981,4
1977-04-30,97,There Will Come A Day (I'm Gonna Happen To You),Smokey Robinson,11,42,177880,false,0.346,0.446,1,-9.892,true,0.0383,0.759,0.00000246,0.329,0.627,199.587,3
1992-03-28,98,There Will Never Be Another Tonight,Bryan Adams,15,31,280133,false,0.519,0.905,9,-6.963,true,0.0524,0.073,0.0,0.279,0.644,137.142,4
1966-10-01,46,There Will Never Be Another You,Chris Montez,8,33,175506,false,0.727,0.381,7,-11.674,true,0.0388,0.596,0.0,0.0987,0.781,127.591,4
1974-07-27,83,There Will Never Be Any Peace (Until God Is Seated At The Conference Table),The Chi-lites,7,63,314626,false,0.521,0.609,2,-9.554,false,0.0307,0.633,0.00000113,0.217,0.696,79.815,4
1974-05-04,67,There Won't Be Anymore,Charlie Rich,15,18,141773,false,0.592,0.348,5,-13.292,true,0.031,0.0242,0.0000381,0.0957,0.573,99.618,3
1976-04-17,73,There Won't Be No Country Music (There Won't Be No Rock 'N' Roll),C.W. McCall,4,73,227600,false,0.596,0.447,7,-17.035,true,0.0411,0.782,0.00116,0.0862,0.47,121.056,4
2000-12-02,92,There You Are,Martina McBride,13,60,204626,false,0.343,0.434,7,-7.072,true,0.0298,0.648,0.0,0.126,0.14,144.479,4
1998-09-05,100,There You Are,Sam Salter,12,57,258399,false,0.63,0.52,11,-8.162,false,0.0289,0.257,0.0,0.0577,0.375,137.792,4
1973-08-04,83,There You Go,Edwin Starr,6,80,184733,false,0.735,0.567,10,-14.054,false,0.0875,0.582,0.00000679,0.422,0.965,145.091,4
